TF	target	weight	tf_expression	target_expression
NR6A1	DPYSL3	4.613167013605992	21265.0	923.0
DLX3	SRSF7	4.613138075135876	2850.0	24292.0
POU5F1	FOXA2	4.612549037919526	13545.0	925.0
ZBTB18	CAPN11	4.612401832586443	609.0	349.0
LMX1B	DSP	4.612354291240652	807.0	7404.0
FOXD3	NCL	4.612192728488588	1350.0	72307.0
TFAP2C	CA12	4.610969630772669	22320.0	324.0
POU5F1	TECPR1	4.610442977042832	13545.0	94.0
KLF5	CLPTM1	4.610363018293611	2547.0	4334.0
MEIS2	FER1L4	4.609989538810964	3704.0	237.0
NR2F1	PHF21B	4.60958386025426	1573.0	2883.0
ZEB2	LAMA5	4.609071302604924	8354.0	1681.0
GATA3	VASN	4.6082878459787775	3837.0	259.0
FOXD1	PRR12	4.608003786355364	660.0	7364.0
MXI1	SLC20A1	4.605150337302949	3865.0	1843.0
RREB1	TNFAIP8	4.60149978968921	1918.0	292.0
GATA3	MGAT4C	4.600221850570832	3837.0	107.0
CERS5	BSG	4.598005408795419	979.0	6194.0
TCF7L1	RTN3	4.597413544993774	9686.0	1583.0
RAX	BTG1	4.5973373303458525	3394.0	14490.0
TFAP2A	RGL1	4.597256547259168	14352.0	344.0
HIC2	GATA4	4.596938530879939	15447.0	498.0
ZBTB18	EPPK1	4.596902627593549	609.0	2936.0
ZIC1	SALL2	4.596085359262163	8507.0	4815.0
GATA5	DND1	4.59607278032055	180.0	197.0
TBX6	SLC20A1	4.595351263325812	633.0	1843.0
SNAI2	SH3PXD2A	4.595054271338749	746.0	337.0
PITX2	KRT8	4.594651588127441	314.0	26617.0
RAX	NFE2L3	4.593295976150278	3394.0	772.0
SOX9	CADM1	4.5931482750746975	3115.0	21334.0
ZNF260	SLC45A3	4.592834516675847	72.0	97.0
MAFB	PRPH	4.592802544542575	433.0	1406.0
POU5F1	SLC12A3	4.592710518760396	13545.0	778.0
ZBTB18	SPTSSA	4.591592028918678	609.0	341.0
ZIC3	C9	4.590783033732891	11178.0	4994.0
GBX2	CAPN2	4.590394350976194	1699.0	464.0
GRHL3	EIF1B	4.590380775462473	2474.0	9564.0
GATA2	SLC20A1	4.589519259553359	28720.0	1843.0
NR6A1	IQGAP1	4.586194579764264	21265.0	2166.0
ZIC3	TJP2	4.582159706626035	11178.0	4020.0
HMGB1	CMTM8	4.582116751420776	38248.0	134.0
LHX2	TCF7L1	4.580110043443135	3132.0	9686.0
SALL2	SEMA4A	4.579970608730204	4815.0	1760.0
ZIC3	NOVA2	4.579851301911258	11178.0	827.0
ISL1	SRSF7	4.579073499268506	588.0	24292.0
ZIC1	NCAM1	4.578729699618592	8507.0	2151.0
ZIC1	LAMA1	4.578697137873965	8507.0	659.0
SOX9	CLDN1	4.577503247463693	3115.0	586.0
IRX3	ATP2A2	4.577010448144529	1209.0	16828.0
TFAP2A	VXN	4.576943641565997	14352.0	286.0
NEUROG1	HES1	4.576687702892912	1623.0	7413.0
LHX1	CHP1	4.576116239810462	282.0	1340.0
LHX1	NEUROG1	4.5757253275685175	282.0	1623.0
FOXA1	ZNF750	4.575133878611313	883.0	253.0
MEIS2	PPARGC1A	4.574771714396622	3704.0	134.0
HIC2	ABCB9	4.573983856349711	15447.0	786.0
IRX3	HS3ST3B1	4.573084096458406	1209.0	1810.0
PITX2	TP63	4.572559486174127	314.0	1886.0
ZIC3	DDIT4	4.572309278144482	11178.0	2993.0
ZEB1	NKX6-1	4.569740877996811	509.0	124.0
LHX5	MSI1	4.568358065920109	4263.0	8707.0
SOX9	POU5F1	4.568071095365302	3115.0	13545.0
HIC2	SOX17	4.566986015243839	15447.0	340.0
POU3F1	HMGB1	4.566857943467102	603.0	38248.0
SOX3	TRIL	4.562634664961461	11175.0	1465.0
ZIC2	UGDH	4.56189594672474	5071.0	6447.0
NKX6-2	SRSF5	4.561285715475819	491.0	35190.0
HIC2	VXN	4.559795634565782	15447.0	286.0
GLI3	CEP131	4.558689458773452	2948.0	2169.0
OTX1	DSP	4.558107356889131	6658.0	7404.0
MYCL	EPPK1	4.5578746382941775	7358.0	2936.0
TFAP2E	SFRP1	4.556940889508459	163.0	286.0
HIC2	ATP2A2	4.555429291837878	15447.0	16828.0
SOX11	ATP6V1B2	4.555253164112127	16952.0	495.0
FOXA1	SOX11	4.553744137390103	883.0	16952.0
NFAT5	SLC26A4	4.553658393340715	242.0	52.0
INSM1	ATP2A2	4.551736438442805	1163.0	16828.0
MYCL	CDC25B	4.551485052013487	7358.0	4190.0
TP63	BCR	4.55068376908583	1886.0	392.0
ZIC3	GRHL1	4.547218637729421	11178.0	1391.0
SOX2	CAPN2	4.547168698563889	17082.0	464.0
NR6A1	CMTM8	4.54699334022697	21265.0	134.0
NKX6-2	MDK	4.546889264675801	491.0	4609.0
NKX6-2	NUMBL	4.54667443022314	491.0	309.0
POU5F1	PAX8	4.545216684284675	13545.0	691.0
TFAP2A	SOX9	4.544949898675247	14352.0	3115.0
POU5F1	BTG1	4.543966824525259	13545.0	14490.0
MXI1	ACTN1	4.542481390322429	3865.0	4640.0
MYCL	NUPR1	4.542169410276296	7358.0	785.0
SOX11	LRRN1	4.5421434439437816	16952.0	1850.0
MEIS2	FLNA	4.541833220067024	3704.0	4745.0
DLX3	CTHRC1	4.541305521031001	2850.0	146.0
LHX5	EEF1B2	4.541294386799465	4263.0	5146.0
GATA3	RAB7A	4.538651801929159	3837.0	116.0
SALL4	SOX2	4.537908709133935	13454.0	17082.0
GATA2	CDC25B	4.53789240743168	28720.0	4190.0
ZBTB18	COL4A3BP	4.537818586898587	609.0	1266.0
MXI1	TRIL	4.537794819615987	3865.0	1465.0
GRHL1	SLC45A3	4.537590464746363	1391.0	97.0
SOX3	CLPTM1	4.537444372626926	11175.0	4334.0
FOXG1	EFNB2	4.536739443234162	369.0	3021.0
SALL2	NOTCH1	4.536698769759145	4815.0	6513.0
NFAT5	MGAT4C	4.535648478984268	242.0	107.0
TBX6	ACTB	4.535517249195785	633.0	22485.0
ZIC3	NRP2	4.535015075208248	11178.0	420.0
GATA2	EMB	4.534549828824728	28720.0	225.0
SALL4	RIPPLY3	4.533307023441127	13454.0	183.0
NR6A1	ARRDC3	4.532999360825822	21265.0	1373.0
FOXA1	GATA4	4.53220629189908	883.0	498.0
SALL4	VENTX	4.532030035908885	13454.0	237.0
FOXP1	ROGDI	4.531473574150998	851.0	813.0
TFAP2C	CRYBG2	4.527879725436552	22320.0	154.0
MXI1	ANXA2	4.5266444940890045	3865.0	2758.0
NFE2L3	BMP2	4.52573360683904	772.0	483.0
SP5	FOXA1	4.525492418525116	5483.0	883.0
MXI1	CSGALNACT2	4.524740059023059	3865.0	1240.0
SOX3	MYL9	4.523643046633451	11175.0	437.0
SALL4	PDGFRA	4.5235678280119584	13454.0	165.0
SOX2	PPARGC1A	4.523193635872436	17082.0	134.0
MXI1	CADM1	4.521855493957769	3865.0	21334.0
GRHL1	SLIT2	4.521496489821415	1391.0	558.0
GATA2	COL4A3BP	4.520058424211009	28720.0	1266.0
GATA3	DHCR7	4.51776363398363	3837.0	4494.0
GLI3	KRT8	4.516738502581859	2948.0	26617.0
RREB1	SLC6A8	4.515121027339226	1918.0	699.0
SP5	OLFM4	4.512542309117802	5483.0	33509.0
OTX1	PAX8	4.511129081967651	6658.0	691.0
OTX1	SOX9	4.506954437208585	6658.0	3115.0
ZIC3	HESX1	4.506183370397345	11178.0	2358.0
POU5F1	SALL4	4.50435686474048	13545.0	13454.0
HIC2	CADM1	4.504255931690006	15447.0	21334.0
GATA2	TMEM45B	4.50369564141366	28720.0	187.0
FOXI1	EIF4A1	4.502874139065812	5892.0	43767.0
SNAI2	HIST2H2AB	4.50223292252063	746.0	33888.0
NKX6-1	ALCAM	4.501043166238741	124.0	4661.0
TFAP2C	CLIP2	4.500360025262214	22320.0	212.0
POU3F1	MARCKS	4.499774050485835	603.0	15992.0
SALL2	ZIC3	4.498533398066686	4815.0	11178.0
TP63	RASSF8	4.497192247978455	1886.0	187.0
SOX3	EIF4A1	4.49506998928757	11175.0	43767.0
GATA2	POU4F3	4.495012530202839	28720.0	323.0
TFAP2A	HNRNPDL	4.494214709192183	14352.0	61430.0
SOX3	PTBP1	4.494007740788439	11175.0	12654.0
TFAP2A	CLCN2	4.493909694549165	14352.0	54.0
ZEB2	ACTB	4.49388250724099	8354.0	22485.0
OTX2	IRX3	4.492755987942164	3804.0	1209.0
GATA3	DDIT4	4.492562619908524	3837.0	2993.0
NKX6-1	GADD45G	4.486913632362879	124.0	1930.0
POU5F1	ATP1B3	4.4861868681868895	13545.0	7206.0
RREB1	NDFIP1	4.485826656812495	1918.0	944.0
PAX6	LEFTY2	4.485799841906558	5494.0	249.0
GATA6	VXN	4.485782491392809	526.0	286.0
TFAP2C	ATP6V1B2	4.4850799091191655	22320.0	495.0
FOXP1	ANXA11	4.482662856321267	851.0	248.0
ZIC3	PKN1	4.482546427665758	11178.0	461.0
MXI1	TP63	4.482249984621593	3865.0	1886.0
OTX1	HES1	4.481790870009106	6658.0	7413.0
TFAP2C	SLC26A4	4.481664724617509	22320.0	52.0
OSR2	TBX6	4.4808733760948325	98.0	633.0
ZIC3	RAPGEF5	4.480168905194648	11178.0	246.0
PAX8	LAMA5	4.479836898413963	691.0	1681.0
SOX9	UGDH	4.479711671142908	3115.0	6447.0
SP5	FLNA	4.479451172864788	5483.0	4745.0
PAX6	CAPN8	4.478260064830475	5494.0	3288.0
ZBTB18	FBXL20	4.475128579474031	609.0	93.0
MYC	CYP26C1	4.473490518403509	3605.0	1024.0
SOX11	KLF4	4.473380017560458	16952.0	3984.0
PAX3	GBX2	4.472460106476522	1540.0	1699.0
KLF5	ALDH1L1	4.472439607094908	2547.0	450.0
HES1	VIM	4.472252720061096	7413.0	1071.0
SOX3	NKX6-2	4.471975041495698	11175.0	491.0
FOXD3	HNRNPK	4.470659281923565	1350.0	52217.0
FOXG1	TAGLN2	4.469424956709719	369.0	18980.0
TFAP2A	SOX17	4.4685904006617925	14352.0	340.0
ZNF260	RAB7A	4.46791031097159	72.0	116.0
ZBTB18	DUSP1	4.467673110020144	609.0	708.0
TFAP2A	NECTIN1	4.466354253753486	14352.0	2650.0
SALL2	ACTN1	4.465953986963694	4815.0	4640.0
GATA5	HNRNPH3	4.465598980826483	180.0	47055.0
SOX3	KLF5	4.465473249741662	11175.0	2547.0
ID2	MYL9	4.464892120071633	3442.0	437.0
LHX1	TMEM131L	4.464799671722042	282.0	168.0
GBX2	CYP2F1	4.463276248788175	1699.0	2759.0
MEIS2	RND3	4.460862490097082	3704.0	380.0
SOX3	FOXD1	4.460849781797984	11175.0	660.0
SALL4	CLDN4	4.460611033905894	13454.0	1238.0
TFAP2C	ZBTB18	4.460596481351405	22320.0	609.0
SALL2	HNRNPDL	4.459091276069424	4815.0	61430.0
SOX9	ZC4H2	4.458543952651838	3115.0	2318.0
ISL1	PCDH8	4.458057766379872	588.0	350.0
GATA2	CFB	4.457723812407594	28720.0	3407.0
SALL2	BSG	4.456831872417787	4815.0	6194.0
ZEB2	DDIT4	4.455887025406055	8354.0	2993.0
KLF5	DLX3	4.45577376665134	2547.0	2850.0
SOX11	CHP1	4.454936977409491	16952.0	1340.0
GLI3	TBX6	4.454479634259522	2948.0	633.0
ZEB2	KIAA1324L	4.453829329121264	8354.0	682.0
ESRRG	SEC61A1	4.4536204764424046	162.0	17563.0
NR6A1	BTG1	4.452493758983408	21265.0	14490.0
SALL4	NRP2	4.452146436225442	13454.0	420.0
DLX3	TACSTD2	4.451787544340271	2850.0	18926.0
SOX2	SRSF5	4.450598629265207	17082.0	35190.0
KLF5	SERBP1	4.449404838359277	2547.0	30651.0
GATA2	RBM38	4.449365584092707	28720.0	277.0
DLX3	CNDP1	4.449171579208637	2850.0	1529.0
SOX3	KLF4	4.448866897069628	11175.0	3984.0
GRHL3	TJP2	4.447862930908662	2474.0	4020.0
ZEB2	APLNR	4.447848975437992	8354.0	245.0
ESRRG	HAS1	4.446819106546598	162.0	18646.0
GATA5	TBX6	4.4467731370147945	180.0	633.0
ZEB2	GPR34	4.444986537276922	8354.0	184.0
PAX8	SEMA4A	4.4448878115301484	691.0	1760.0
FOXA1	WNT8A	4.4448478414311765	883.0	402.0
ZIC2	MYH9	4.44423281890542	5071.0	3767.0
HIC2	ATP6V0D1	4.444155331283219	15447.0	70.0
ZBTB16	TACSTD2	4.443754489651337	1513.0	18926.0
FOXI1	ZEB2	4.443486382493108	5892.0	8354.0
HIC2	KIAA1324L	4.442797815202844	15447.0	682.0
FOXA2	SOX11	4.440771484562814	925.0	16952.0
ZNF260	B3GNT3	4.440432745388531	72.0	514.0
GRHL1	TRIM29	4.439877240778934	1391.0	1933.0
SOX11	MSI1	4.43967730927278	16952.0	8707.0
GATA6	RREB1	4.439286925680918	526.0	1918.0
SOX17	RCAN1	4.43774050396181	340.0	670.0
ZIC2	GRHL3	4.437706632641003	5071.0	2474.0
GRHL1	GPRC5C	4.437112988956802	1391.0	89.0
HESX1	ATP2A2	4.434988285984769	2358.0	16828.0
IRX3	NR6A1	4.432277224537797	1209.0	21265.0
SALL2	ZIC2	4.431885980553781	4815.0	5071.0
MXI1	AKAP2	4.431619008538677	3865.0	882.0
DLX3	NEURL1	4.430713114375197	2850.0	157.0
NR6A1	CAPN2	4.430453031648916	21265.0	464.0
PAX3	HAS1	4.430216432325761	1540.0	18646.0
FOXA2	AKAP2	4.428719896043637	925.0	882.0
OTX2	HIST2H2AB	4.427567221720823	3804.0	33888.0
KLF5	LMX1B	4.427258182841712	2547.0	807.0
ZEB2	FTH1	4.426978450787242	8354.0	13809.0
GRHL3	CDKN1B	4.425576861882687	2474.0	5951.0
PAX6	ISL1	4.423607273007997	5494.0	588.0
HIC2	ITGA3	4.423463002029044	15447.0	424.0
VENTX	GFPT1	4.423023618538074	237.0	7467.0
SOX3	RGL1	4.422758354923595	11175.0	344.0
IRX3	VCAN	4.421256362044812	1209.0	801.0
DLX3	GBX2	4.420385895807552	2850.0	1699.0
TBX6	SPIRE1	4.419492015621351	633.0	175.0
ZEB2	CFB	4.419466193301536	8354.0	3407.0
LHX1	BMP2	4.419298878830062	282.0	483.0
LHX2	NR6A1	4.418053996055976	3132.0	21265.0
GLI3	EBF3	4.417417683345782	2948.0	981.0
RAX	SRSF7	4.417095899960181	3394.0	24292.0
MEIS2	FOXI1	4.415657158483875	3704.0	5892.0
LHX2	GJB1	4.415033843334498	3132.0	4316.0
SOX2	CLPTM1	4.413684418971411	17082.0	4334.0
FOXD3	VPS13A	4.413011605794372	1350.0	900.0
FOXD3	TSPO	4.412477405009804	1350.0	2490.0
ZBTB16	DHCR7	4.412009108322022	1513.0	4494.0
ZEB1	TET3	4.411571417939221	509.0	5401.0
HMGB1	MMP1	4.411235324967575	38248.0	203.0
OTX2	CAPN8	4.410831493773453	3804.0	3288.0
ZIC2	CDKN1B	4.410492668314501	5071.0	5951.0
TP63	MARCKSL1	4.410004992366167	1886.0	20408.0
GATA2	PCDH8	4.409287569271327	28720.0	350.0
NFE2L3	POU3F1	4.408910585167924	772.0	603.0
FOXD3	PAX6	4.408162678727802	1350.0	5494.0
NR2F1	ZNF260	4.407797971978133	1573.0	72.0
NEUROG1	SEC61G	4.407593942907011	1623.0	10312.0
SP5	SLC12A3	4.407077387418678	5483.0	778.0
HES1	GMNN	4.406052083529346	7413.0	8296.0
PAX3	GATA3	4.405326571920328	1540.0	3837.0
OTX2	PAX8	4.403662117006695	3804.0	691.0
MAFB	SH3PXD2A	4.403498096389408	433.0	337.0
HMGB1	BMP2	4.403193892529552	38248.0	483.0
RREB1	APLNR	4.401355005528476	1918.0	245.0
MEIS2	TAGLN2	4.4006258324523975	3704.0	18980.0
ID2	BMP7	4.398222819234706	3442.0	4726.0
OTX1	ANXA2	4.397169722708372	6658.0	2758.0
GATA3	CYP26C1	4.397049844279122	3837.0	1024.0
GRHL1	MYL9	4.395843946755097	1391.0	437.0
HMGB1	VENTX	4.395531053274292	38248.0	237.0
FOXI1	DNASE1L3	4.395438149044803	5892.0	3486.0
OLIG2	C3	4.394700899894692	310.0	10180.0
TFAP2A	GPRC5C	4.394600543735092	14352.0	89.0
POU5F1	CLINT1	4.393421689731472	13545.0	725.0
HMGB1	PTBP1	4.392955270371954	38248.0	12654.0
GRHL1	ATP8B1	4.392812771373537	1391.0	1609.0
HES1	ENTPD2	4.392414550204877	7413.0	1083.0
NEUROG1	PITX1	4.39167712321934	1623.0	492.0
GATA3	PITX1	4.390964231352685	3837.0	492.0
SOX3	SIX1	4.3903063270115785	11175.0	672.0
SOX9	KLF4	4.389989279891188	3115.0	3984.0
SP5	PDK1	4.389960880379478	5483.0	4482.0
GATA2	DLL1	4.389541570717854	28720.0	1431.0
HMGB1	VIM	4.389450427126968	38248.0	1071.0
MYC	MXI1	4.3890512880948656	3605.0	3865.0
NFAT5	VXN	4.388278662670922	242.0	286.0
ZEB2	DAPK2	4.387667570526604	8354.0	1811.0
FOXI1	CALR	4.386932306018457	5892.0	19237.0
KLF4	IL4I1	4.385809618607637	3984.0	580.0
NR6A1	TJP2	4.385803025681682	21265.0	4020.0
FOXI1	ARRDC3	4.38462007306509	5892.0	1373.0
CERS5	ANXA4	4.384328529913372	979.0	3093.0
MAFB	POU3F1	4.380636781736047	433.0	603.0
MXI1	HES1	4.379897412216864	3865.0	7413.0
FOXI1	RTN3	4.3797097864113255	5892.0	1583.0
IRX3	FGF3	4.378543473617611	1209.0	264.0
TFAP2C	B3GNT3	4.378267362699275	22320.0	514.0
OTX1	VXN	4.3782011181367855	6658.0	286.0
SOX2	NCOA1	4.377709811916652	17082.0	176.0
NR2F2	FERMT1	4.377333393405578	825.0	360.0
GATA4	PRICKLE1	4.37731435759337	498.0	864.0
ZIC2	PCDH7	4.377240342131059	5071.0	3807.0
FOXA1	DAPK2	4.376548774763626	883.0	1811.0
POU3F1	CDC25B	4.374691275375194	603.0	4190.0
SOX2	PCDH7	4.374214080757318	17082.0	3807.0
TFAP2A	NEUROG1	4.373804287906355	14352.0	1623.0
ZIC2	LIMA1	4.373527510245372	5071.0	6934.0
TFAP2A	ZMIZ1	4.37270950983839	14352.0	6434.0
SOX11	SGMS1	4.371637325212545	16952.0	637.0
OTX1	GJB1	4.371198920910344	6658.0	4316.0
POU5F1	MARCH8	4.3697240767923935	13545.0	1521.0
GATA5	AVP	4.369663804136829	180.0	116.0
TFAP2A	RASGEF1A	4.369459163293814	14352.0	389.0
MYC	ZNF706	4.367166309451987	3605.0	6654.0
FOXD3	NKX6-1	4.367075457732035	1350.0	124.0
SALL2	RASGEF1A	4.365985122062376	4815.0	389.0
NR6A1	ESRP1	4.364774408695418	21265.0	6098.0
PAX8	UGDH	4.363923085811309	691.0	6447.0
HIC2	RND3	4.363370276297073	15447.0	380.0
MXI1	MYL9	4.361489922774502	3865.0	437.0
ZIC1	GRHL1	4.360846786448942	8507.0	1391.0
GATA3	HESX1	4.360135627095612	3837.0	2358.0
NR2F1	TRIL	4.359855371138253	1573.0	1465.0
MXI1	PRICKLE1	4.3576927985241145	3865.0	864.0
LMX1B	SGMS1	4.356612000137566	807.0	637.0
GLI3	RASGEF1A	4.356501441546301	2948.0	389.0
SOX3	ATP8B1	4.3561009808109805	11175.0	1609.0
HESX1	NGFR	4.355930634522217	2358.0	3279.0
ZIC3	CMIP	4.35361640731175	11178.0	1797.0
NR6A1	SGK1	4.352249050015403	21265.0	395.0
NR2F1	MYCL	4.352163025782221	1573.0	7358.0
POU3F1	SNAI1	4.351897342564707	603.0	2430.0
TFAP2A	ANXA2	4.351618136149348	14352.0	2758.0
TBX3	ABCB5	4.351348732439061	768.0	4105.0
NEUROG1	HNRNPU	4.350220262934299	1623.0	58248.0
SALL4	ATP6V1H	4.34869447176261	13454.0	690.0
LHX5	CMIP	4.348016259788023	4263.0	1797.0
TFAP2A	CD48	4.3476723448423975	14352.0	285.0
TCF7L1	VXN	4.347472298299116	9686.0	286.0
FOXP1	PPARGC1A	4.347219984383534	851.0	134.0
TP63	BTG1	4.34655470602844	1886.0	14490.0
POU3F1	BCR	4.343840237638272	603.0	392.0
FOXD3	OTX1	4.34367499559888	1350.0	6658.0
CDX4	KRT8	4.343023099784967	1483.0	26617.0
ZNF260	NUPR1	4.342195075978179	72.0	785.0
ZIC1	ZC3H12C	4.340777300350507	8507.0	1499.0
MXI1	GMNN	4.3399121917687	3865.0	8296.0
HES1	IRX3	4.33935739876263	7413.0	1209.0
MEIS2	ZNF706	4.338828563999016	3704.0	6654.0
KLF4	HNRNPU	4.3343120719169015	3984.0	58248.0
FOXP1	PTGES2	4.333832069299493	851.0	76.0
RREB1	KIAA0232	4.332961860495546	1918.0	4015.0
TFAP2C	ELOVL7	4.332115787692024	22320.0	1998.0
LMX1B	ID2	4.331884067698978	807.0	3442.0
GBX2	TSPO	4.331423740497008	1699.0	2490.0
CERS5	B3GNT3	4.330446964191308	979.0	514.0
SALL4	ATP2A2	4.329949023603339	13454.0	16828.0
SOX11	OLIG2	4.328966156967158	16952.0	310.0
SOX3	RAX	4.328834063195011	11175.0	3394.0
POU4F3	TNFAIP8	4.328686380293208	323.0	292.0
ZBTB18	DMXL1	4.327960527036482	609.0	116.0
SOX2	RANBP3L	4.327324977093515	17082.0	56.0
OSR2	NUDT22	4.326834027084876	98.0	1734.0
NKX6-1	CDX4	4.326267890870887	124.0	1483.0
OTX1	DNASE1L3	4.325190493716819	6658.0	3486.0
ZBTB18	RAPGEF5	4.324268780500868	609.0	246.0
SALL4	PITX2	4.324213483943776	13454.0	314.0
SOX2	HESX1	4.323980760405628	17082.0	2358.0
TFAP2A	HNRNPA0	4.323283029799399	14352.0	81607.0
SNAI2	CFB	4.323057025380041	746.0	3407.0
LHX5	MCM6	4.3228544112463965	4263.0	4261.0
FOXI1	FERMT1	4.321722319991627	5892.0	360.0
PITX1	TM9SF2	4.321722003346688	492.0	1858.0
OTX2	DCBLD1	4.321166494923313	3804.0	854.0
LHX2	NKX6-2	4.318916255079198	3132.0	491.0
POU5F1	EPPK1	4.318857848149862	13545.0	2936.0
ZIC2	CAPN8	4.317284716298754	5071.0	3288.0
GBX2	S100A10	4.31707617914716	1699.0	3752.0
PAX6	CALR	4.316529678485512	5494.0	19237.0
HIC2	SERBP1	4.315949587607481	15447.0	30651.0
SOX11	SOX8	4.315068354994335	16952.0	645.0
SOX17	SERBP1	4.313534118975591	340.0	30651.0
HMGB1	FRZB	4.312876324338504	38248.0	375.0
SALL4	ESRRG	4.312791369290145	13454.0	162.0
SOX9	TET3	4.312038967721111	3115.0	5401.0
RAX	NGFR	4.31198388769982	3394.0	3279.0
LHX5	ALDH1A2	4.310739727566851	4263.0	1180.0
FOXI1	CADM1	4.310715998763872	5892.0	21334.0
NR2F1	CADM1	4.310114066114476	1573.0	21334.0
SOX2	FGF3	4.30974233477579	17082.0	264.0
SALL2	NKX6-1	4.309470408190925	4815.0	124.0
SOX3	RAPGEF5	4.3094082989161215	11175.0	246.0
ZBTB16	BCAM	4.309026435968813	1513.0	485.0
NR6A1	PCDH8	4.308841675040798	21265.0	350.0
NKX6-1	DPYSL3	4.308560532897818	124.0	923.0
HESX1	CDX4	4.3082922137842585	2358.0	1483.0
SOX11	NUDT22	4.307074494328176	16952.0	1734.0
PITX1	C9	4.30663615104936	492.0	4994.0
SOX3	LEFTY2	4.305776713379411	11175.0	249.0
ZNF260	RANBP3L	4.305626927614996	72.0	56.0
MEIS2	PITX1	4.304323107263031	3704.0	492.0
TFAP2C	NR6A1	4.303838889355565	22320.0	21265.0
TFAP2E	CFH	4.303430389789348	163.0	9535.0
TFAP2A	CAPN11	4.301145182806881	14352.0	349.0
KLF5	MYH9	4.301022852565218	2547.0	3767.0
INSM1	NOTCH1	4.299756763138862	1163.0	6513.0
FOXD3	SEC61A1	4.296323074647516	1350.0	17563.0
OTX2	RASGEF1A	4.295193801110443	3804.0	389.0
MYCL	SRSF5	4.294699432588016	7358.0	35190.0
NR2F1	KLF5	4.294434733168407	1573.0	2547.0
RREB1	KIAA1324L	4.2937721868160486	1918.0	682.0
NR2F1	PPARGC1A	4.29319117428728	1573.0	134.0
FOXI1	CBX3	4.292656815694933	5892.0	36248.0
FOXA1	DDIT4	4.292097586433142	883.0	2993.0
GRHL1	SEC61A1	4.291827993299941	1391.0	17563.0
FOXI1	FBXW7	4.290840783853951	5892.0	603.0
MEIS2	SLC16A3	4.290654510350298	3704.0	4610.0
ID2	ABCB9	4.290459620856818	3442.0	786.0
POU3F1	NR2F1	4.290041897548084	603.0	1573.0
SALL4	PRR12	4.289944935719346	13454.0	7364.0
DLX3	SALL4	4.289812895021786	2850.0	13454.0
GATA4	NOTCH1	4.289676549695915	498.0	6513.0
GATA2	ATP6V1H	4.289393952014867	28720.0	690.0
ZBTB18	PPARGC1A	4.288111021774137	609.0	134.0
ZIC2	LHX5	4.287844223799942	5071.0	4263.0
RREB1	CBX3	4.286673800463197	1918.0	36248.0
GATA3	ALDH1L1	4.286258507611799	3837.0	450.0
ESRRG	RBM47	4.28552550076863	162.0	67.0
MYC	PDK1	4.285498961204145	3605.0	4482.0
FOXP1	NUPR1	4.2852116511600205	851.0	785.0
KLF5	EIF4A1	4.2843590825063735	2547.0	43767.0
FOXA2	NR6A1	4.284023455148161	925.0	21265.0
HES1	RNF128	4.283694997038987	7413.0	443.0
FOXA2	BICC1	4.283061004973768	925.0	313.0
MEIS2	PCDH19	4.282967172414244	3704.0	1272.0
LHX2	POU3F1	4.282375128307961	3132.0	603.0
SOX9	FLNA	4.282236587980618	3115.0	4745.0
RREB1	FBXW7	4.282066193174284	1918.0	603.0
HES1	CLDN7	4.281462982537371	7413.0	7092.0
ZBTB16	LRRN1	4.281285972046569	1513.0	1850.0
TFAP2C	NID2	4.279820209330589	22320.0	4650.0
ZBTB16	HNRNPK	4.279106424633755	1513.0	52217.0
INSM1	HIC2	4.277678945089603	1163.0	15447.0
ZEB2	LHX1	4.2770161799398885	8354.0	282.0
TCF7L1	ACTB	4.276131259879758	9686.0	22485.0
SALL2	S100A11	4.275027940102387	4815.0	2541.0
ID2	SPTBN2	4.274759188629171	3442.0	5651.0
PAX8	C3	4.274066967786734	691.0	10180.0
KLF4	CLDN7	4.273312841819281	3984.0	7092.0
MXI1	LEFTY2	4.272078241802472	3865.0	249.0
ZIC1	SFRP1	4.270079707147841	8507.0	286.0
TFAP2C	ACTB	4.268893374852777	22320.0	22485.0
TFAP2A	EEF1B2	4.268860688654605	14352.0	5146.0
SOX9	SH3PXD2A	4.268800614772416	3115.0	337.0
FOXP1	KCT2	4.268176763902571	851.0	191.0
KLF5	ATP6AP2	4.268165986190571	2547.0	1059.0
GRHL3	VASN	4.2663559216358005	2474.0	259.0
SALL2	FOXD3	4.266168978492959	4815.0	1350.0
ZEB2	AXIN2	4.266135618681452	8354.0	16264.0
NR6A1	TBXT	4.266050291247256	21265.0	190.0
GLI3	NKX6-2	4.265583520598263	2948.0	491.0
FOXA2	NRP2	4.264778216620475	925.0	420.0
SOX9	GFPT1	4.26412128199164	3115.0	7467.0
HES1	EIF1B	4.263126004244592	7413.0	9564.0
LHX2	NID2	4.262435159872404	3132.0	4650.0
SALL2	SIX1	4.261954430745407	4815.0	672.0
CERS5	DUSP1	4.261633552883649	979.0	708.0
TFAP2A	DUSP1	4.260697859548112	14352.0	708.0
HIC2	NES	4.259135992708965	15447.0	636.0
ID2	STMN1	4.257674075957692	3442.0	5328.0
SOX2	ZBTB18	4.257598323600575	17082.0	609.0
SALL2	LMX1B	4.256716687813579	4815.0	807.0
SIX1	NCL	4.25663561154475	672.0	72307.0
TCF7L1	DHCR7	4.256498813437956	9686.0	4494.0
ZBTB18	ABCB5	4.256382427330799	609.0	4105.0
