TF	target	target_in_MO	GRNboost2_weight	MO_log2FC	MO_abs_diff	MO_change
ZIC1	RBM34	rbm34.l	1.0452666139462878	-0.1361030057344453	241.0	not changed
ZIC1	DSE		1.0429115630888226			
ZIC1	GDAP2		1.0428621158218243			
ZIC1	OTUB1	otub1.l	1.0411241491214938	-0.5449278389189036	109.0	not changed
ZIC1	OTUB1	otub1.s	1.0411241491214938	0.3900902599689296	369.0	not changed
ZIC1	ARIH2	arih2.l	1.0407583337232404	0.5794873706550052	43.5	not changed
ZIC1	ARIH2	arih2.s	1.0407583337232404	0.055817214633874	10.0	not changed
ZIC1	SLC16A1	slc16a1.l	1.0404127042130351	-0.1105449218777053	70.0	not changed
ZIC1	SLC16A1	slc16a1.s	1.0404127042130351	0.443464730759265	269.0	not changed
ZIC1	USP4	usp4.l	1.0402386569035218	-0.5671788375978084	1068.0	decreased
ZIC1	USP4	usp4.s	1.0402386569035218	-0.9164483491796104	899.0	not changed
ZIC1	TPM3		1.0392709275561056			
ZIC1	CD38	cd38.l	1.03878067207165	5.266786540694901	38.5	increased
ZIC1	TSTD1		1.037661463811662			
ZIC1	POLR2L		1.0358010369042092			
ZIC1	BMP4	bmp4.s	1.0337764218726269	-2.5089313840500083	556.0	decreased
ZIC1	BMP4	bmp4.l	1.0337764218726269	-0.7850098270261565	205.0	not changed
ZIC1	PAWR	pawr.l	1.0325464859596445	-2.1771462287363854	546.0	decreased
ZIC1	PAWR	pawr.s	1.0325464859596445	-0.1384140286970948	14.5	not changed
ZIC1	PES1	pes1.l	1.0310826347615374	-1.2473942963364189	2740.0	decreased
ZIC1	PES1	pes1.s	1.0310826347615374	-0.7589653830477682	1712.0	decreased
ZIC1	SKI		1.0284726137172835			
ZIC1	NDUFA4		1.0284633032456392			
ZIC1	RASAL2		1.0252436144171528			
ZIC1	ABI1	abi1.l	1.022693441906518	-0.5963672639934054	86.0	not changed
ZIC1	NXN	nxn.l	1.0197963794277145	0.2054691182999795	37.5	not changed
ZIC1	NXN	nxn.s	1.0197963794277145	-0.1817343037319456	24.5	not changed
ZIC1	UCMA	ucma.s	1.019336242330746	0.0	1.0	not changed
ZIC1	UBE2G1	ube2g1.l	1.016390771156649	-0.2194653908963946	179.5	not changed
ZIC1	UBE2G1	ube2g1.s	1.016390771156649	0.1742563635198557	102.0	not changed
ZIC1	CENPE		1.0143826827195763			
ZIC1	EIF5B		1.014021504023198			
ZIC1	EIF3E	eif3e.l	1.0101498869268126	-0.7934604803992235	1606.5	decreased
ZIC1	EIF3E	eif3e.s	1.0101498869268126	-0.4050987055946666	242.0	not changed
ZIC1	POLR2F	polr2f.l	1.0061100577166864	0.6898216678904457	164.0	not changed
ZIC1	POLR2F	polr2f.s	1.0061100577166864	-0.1186188784176123	127.0	not changed
ZIC1	CLPTM1		1.0043858188382275			
ZIC1	VPS26A	vps26a.l	1.0042780298565062	-0.3006816927516623	74.5	not changed
ZIC1	VPS26A	vps26a.s	1.0042780298565062	-0.4548669267054904	96.0	not changed
ZIC1	KRT19		1.0041744013687064			
ZIC1	BCS1L		1.0017279686937337			
ZIC1	UBE2B	ube2b.l	1.0015930921966512	-0.0831412353002458	14.0	not changed
ZIC1	UBE2B	ube2b.s	1.0015930921966512	0.0870488090934186	25.5	not changed
ZIC1	CDK2		1.001469332503362			
ZIC1	SRP72		1.0006502289741046			
ZIC1	MFAP2		0.9996199725390928			
ZIC1	VPS4B	vps4b.l	0.9991664070054908	-0.5693656456701377	60.0	not changed
ZIC1	VPS4B	vps4b.s	0.9991664070054908	-0.7025164351268461	167.5	not changed
ZIC1	ITGAV	itgav.l	0.9976810429315612	-0.6688785510300157	325.0	not changed
ZIC1	MCM5	mcm5.l	0.9937192349360024	-1.1261817709019777	1802.0	decreased
ZIC1	MCM5	mcm5.s	0.9937192349360024	0.8663556717056997	253.5	not changed
ZIC1	CEBPZ	cebpz.s	0.991863536531732	-0.6716251243333127	1163.5	decreased
ZIC1	CEBPZ	cebpz.l	0.991863536531732	-0.6724123119089427	1289.0	decreased
ZIC1	CALR		0.9898404932820531			
ZIC1	SEMA4A	sema4a.l	0.987021420525114	-0.2173568314391496	10.0	not changed
ZIC1	SEMA4A	sema4a.s	0.987021420525114	-0.6628541598243849	399.5	not changed
ZIC1	ZC3H12C	zc3h12c.l	0.984649116631638	-1.6822777890074867	638.5	decreased
ZIC1	ZC3H12C	zc3h12c.s	0.984649116631638	-1.9483419462089373	660.5	decreased
ZIC1	NUCKS1	nucks1.l	0.9827225367607914	-0.5085397577680721	5564.5	decreased
ZIC1	NUCKS1	nucks1.s	0.9827225367607914	-0.8378317701954027	6093.0	decreased
ZIC1	MCM7	mcm7.l	0.9823883022163749	-1.1534290697586551	6067.0	decreased
ZIC1	SP7	sp7.l	0.9798957833871852	-0.7989863758070654	1398.0	decreased
ZIC1	SP7	sp7.s	0.9798957833871852	-0.6135011038492895	981.5	not changed
ZIC1	LAPTM4A		0.9739148331955848			
ZIC1	SOX5	sox5.s	0.9730367861384748	2.2504563397543245	225.5	increased
ZIC1	SOX5	sox5.l	0.9730367861384748	0.685891409571937	7.0	not changed
ZIC1	PCDHGB2		0.972918927543396			
ZIC1	UBR5	ubr5.l	0.9719884116648614	-0.3436587568894939	358.0	not changed
ZIC1	UBR5	ubr5.s	0.9719884116648614	0.0302714340816408	53.0	not changed
ZIC1	SRRT	srrt.l	0.9713315461225698	-0.1849564526486926	823.5	not changed
ZIC1	C12ORF66		0.9672284165657428			
ZIC1	NGEF		0.9651863653972113			
ZIC1	ZNF577		0.9605590174641352			
ZIC1	LYAR	lyar.l	0.9589047378315152	-0.8842136888368594	164.5	not changed
ZIC1	LYAR	lyar.s	0.9589047378315152	-1.1349737120217167	2793.0	decreased
ZIC1	DDX4	ddx4.l	0.9562863896140222	-1.0617631675241368	721.0	decreased
ZIC1	HOXD1	hoxd1.s	0.9530069461604184	-1.509163320176122	1924.0	decreased
ZIC1	HOXD1	hoxd1.l	0.9530069461604184	-1.2884100726059038	992.5	decreased
ZIC1	PUM1		0.9528955724824943			
ZIC1	NKTR		0.9521376124737309			
ZIC1	AHCYL2		0.9512720152984478			
ZIC1	UGDH		0.9496361932449864			
ZIC1	SSR2		0.9480572273627784			
ZIC1	CNN1	cnn1.l	0.9468193530100552	-1.6695203200087982	4209.5	decreased
ZIC1	CNN1	cnn1.s	0.9468193530100552	-2.336621104884381	6767.5	decreased
ZIC1	NOM1	nom1.l	0.9438347686867362	0.322186851060756	279.0	not changed
ZIC1	IMPDH1		0.9435348320605028			
ZIC1	RBX1		0.9403387921068636			
ZIC1	PLK1	plk1.s	0.93878029174883	0.1165648126775414	154.5	not changed
ZIC1	PLK1	plk1.l	0.93878029174883	0.3117335917561793	390.5	not changed
ZIC1	RBM45		0.9384007920648658			
ZIC1	PPP2CA		0.9354147414775772			
ZIC1	MGST3	mgst3.l	0.9352576972204631	0.0402638702137273	6.0	not changed
ZIC1	MGST3	mgst3.s	0.9352576972204631	0.6629650127224292	14.0	not changed
ZIC1	PCLAF		0.9345839156656044			
ZIC1	GSPT1	gspt1.l	0.934100633052437	-0.907449671391872	1807.5	decreased
ZIC1	GSPT1	gspt1.s	0.934100633052437	-0.4826451350877709	633.5	not changed
ZIC1	MAFB	mafb.l	0.9334043922882356	1.4033880354899584	447.5	not changed
ZIC1	MAFB	mafb.s	0.9334043922882356	3.2603687418086285	339.0	increased
ZIC1	TNC		0.9328170677731646			
ZIC1	SLTM	sltm.l	0.9325194581411376	-0.0347542510557131	112.5	not changed
ZIC1	SLTM	sltm.s	0.9325194581411376	-0.4293226940514133	1907.0	not changed
ZIC1	HDGFL2		0.9324762703669226			
ZIC1	NCKAP5L		0.9310406081507104			
ZIC1	EIF4G2	eif4g2.l	0.9307626841571002	-0.4941067791851032	3858.0	decreased
ZIC1	EIF4G2	eif4g2.s	0.9307626841571002	-0.2851008330016522	2172.5	not changed
ZIC1	FMNL2		0.930040755787751			
ZIC1	STK19	stk19.l	0.9297805026519298	1.0297473433940518	25.0	not changed
ZIC1	CMIP		0.9292828308815012			
ZIC1	OVCA2	ovca2.l	0.9286024674534554	1.3344190390705593	17.5	not changed
ZIC1	OVCA2	ovca2.s	0.9286024674534554	-0.8114710305298359	75.5	not changed
ZIC1	ZSWIM6	zswim6.l	0.9284990971475195	-1.068459102158956	254.0	not changed
ZIC1	SOX3		0.9248631926404552			
ZIC1	RBM15B	rbm15b.s	0.923938231212418	-0.6498382243836937	367.0	not changed
ZIC1	GPR4	gpr4.s	0.9202473050823377	0.1069152039165119	0.5	not changed
ZIC1	SETD2		0.9183233947824712			
ZIC1	HAUS3		0.9181665210208074			
ZIC1	LZTR1		0.9176073499159312			
ZIC1	PIK3CB	pik3cb.l	0.9159583034082583	1.1391627476716255	95.0	not changed
ZIC1	PIK3CB	pik3cb.s	0.9159583034082583	2.3119440063147403	115.0	increased
ZIC1	KIAA0232		0.9151529565749528			
ZIC1	C12ORF10		0.9069179680036268			
ZIC1	EPB41L1		0.9064247596628238			
ZIC1	EBNA1BP2		0.9026330297412816			
ZIC1	ALDH3A2	aldh3a2.l	0.9023944707420004	0.3380477602506394	70.5	not changed
ZIC1	ALDH3A2	aldh3a2.s	0.9023944707420004	-1.213955584187808	194.0	not changed
ZIC1	ATG3	atg3.s	0.8998999908444818	-1.6896598793878497	207.0	decreased
ZIC1	ATG3	atg3.l	0.8998999908444818	-2.391321430305036	146.5	decreased
ZIC1	FBXW8	fbxw8.l	0.8986807330785181	0.2458006423956738	36.5	not changed
ZIC1	CD63		0.898664827309644			
ZIC1	EPHB1		0.8954295651291682			
ZIC1	FAM129B	fam129b.s	0.8922617360249516	-0.1096244911744981	3.0	not changed
ZIC1	TNFAIP8	tnfaip8.l	0.8890557877206302	-0.6918777046376681	12.0	not changed
ZIC1	TNFAIP8	tnfaip8.s	0.8890557877206302	2.0	12.0	not changed
ZIC1	PSMA7		0.8865827689828223			
ZIC1	PCNA		0.8858985691566003			
ZIC1	MMADHC	mmadhc.l	0.8857616963940165	-0.2811362122091044	35.5	not changed
ZIC1	MMADHC	mmadhc.s	0.8857616963940165	-0.4321110126377852	11.0	not changed
ZIC1	PMPCA	pmpca.s	0.884987430095215	-0.2265924098657336	125.0	not changed
ZIC1	PMPCA	pmpca.l	0.884987430095215	-0.2397423395321174	55.5	not changed
ZIC1	NCAPD3	ncapd3.l	0.8849364177234992	-0.1558820530647895	44.5	not changed
ZIC1	VMA21	vma21.l	0.8836569085786046	-0.3686861933976564	99.0	not changed
ZIC1	VEZF1	vezf1.l	0.8802619687594205	-0.8119885745395347	453.0	not changed
ZIC1	VEZF1	vezf1.s	0.8802619687594205	-0.5608519365331546	678.5	not changed
ZIC1	TAOK1		0.8793697377943851			
ZIC1	ESCO2	esco2.l	0.8765931792906949	1.0324214776923777	11.5	not changed
ZIC1	ESCO2	esco2.s	0.8765931792906949	0.4123474089210395	111.0	not changed
ZIC1	RANBP2	ranbp2.l	0.8743978126706659	-0.0330863221911464	42.5	not changed
ZIC1	RANBP2	ranbp2.s	0.8743978126706659	-0.4765224688510424	731.5	not changed
ZIC1	SEMA3A	sema3a.l	0.8726330040858645	0.6345445295717166	39.5	not changed
ZIC1	SEMA3A	sema3a.s	0.8726330040858645	-0.4783634346476731	23.0	not changed
ZIC1	TARDBP		0.8719195228374755			
ZIC1	METTL4	mettl4.s	0.8718862274305955	0.0	0.0	not changed
ZIC1	WAPL		0.8707481654560387			
ZIC1	PDS5A	pds5a.s	0.8673343869748087	-0.6858403723369131	930.0	not changed
ZIC1	PDS5A	pds5a.l	0.8673343869748087	-2.006196620818014	2190.5	decreased
ZIC1	DDX3X	ddx3x.l	0.86541069709921	-0.486627998632627	4919.5	decreased
ZIC1	DDX3X	ddx3x.s	0.86541069709921	-0.6603974424281063	3754.5	decreased
ZIC1	PSMC2	psmc2.l	0.8632842880919094	-0.617436107373843	219.0	not changed
ZIC1	PSMC2	psmc2.s	0.8632842880919094	-1.056665852828765	364.0	not changed
ZIC1	NDUFB2	ndufb2.s	0.8592066162911032	-0.8868528423719735	98.5	not changed
ZIC1	KMT2D		0.8589309081741549			
ZIC1	CMTM3		0.858889797064443			
ZIC1	MYC		0.8585155619138651			
ZIC1	FLII	flii.s	0.8583763968337063	0.5579954531208868	110.5	not changed
ZIC1	FLII	flii.l	0.8583763968337063	0.6473283816815296	47.0	not changed
ZIC1	PREP	prep.l	0.8577071444041758	-0.6442017040958323	94.0	not changed
ZIC1	PREP	prep.s	0.8577071444041758	-0.5178211398129391	182.0	not changed
ZIC1	CECR2		0.85690524458628			
ZIC1	SLC35B2	slc35b2.l	0.856400312929456	-0.2318471143644914	62.5	not changed
ZIC1	SLC35B2	slc35b2.s	0.856400312929456	-0.8723521769040397	103.0	not changed
ZIC1	GNL3L		0.8539896076979603			
ZIC1	TNRC6B		0.8491715087808531			
ZIC1	DCAF7	dcaf7.l	0.8491625452195539	-0.8899654542393093	197.5	not changed
ZIC1	DCAF7	dcaf7.s	0.8491625452195539	-0.1601593269836553	146.0	not changed
ZIC1	POLR1B		0.8482830301191592			
ZIC1	SOX10	sox10.s	0.8462999184044019	4.776493958352844	356.5	increased
ZIC1	SOX10	sox10.l	0.8462999184044019	7.415741768290091	339.5	increased
ZIC1	SLC16A12	slc16a12.l	0.846092234980911	0.1604646721932461	12.0	not changed
ZIC1	SLC16A12	slc16a12.s	0.846092234980911	-0.6174091232060134	113.5	not changed
ZIC1	HUWE1	huwe1.s	0.8436483116167242	1.591490543718654	296.0	increased
ZIC1	ATP5MC3		0.8429593225194361			
ZIC1	NAA38		0.8425921013624121			
ZIC1	NIP7	nip7.l	0.840547163766997	0.130591577259525	264.0	not changed
ZIC1	ENTPD7	entpd7.l	0.8372730104409022	-0.1980054729064292	123.5	not changed
ZIC1	CCNC	ccnc.l	0.8370904950868445	-0.1037591839739848	19.5	not changed
ZIC1	PWP1		0.8269396064260875			
ZIC1	TBCA	tbca.l	0.8268202776347242	-1.342719896492414	190.5	not changed
ZIC1	TBCA	tbca.s	0.8268202776347242	-0.5906931737612227	169.5	not changed
ZIC1	INPP5E		0.8262543235561151			
ZIC1	PLA2G3		0.8262413601509943			
ZIC1	ATP8B2		0.8247628522561106			
ZIC1	PPM1G	ppm1g.l	0.8219967106313635	-1.0373206166047717	1516.0	decreased
ZIC1	PPM1G	ppm1g.s	0.8219967106313635	-1.102407983463536	3185.0	decreased
ZIC1	WDR43		0.8207945252607566			
ZIC1	NUDT2		0.8188682397635659			
ZIC1	DEK	dek.l	0.8183260583426912	-0.5218931356963945	1131.0	decreased
ZIC1	ARFGAP3		0.8181204715356201			
ZIC1	JPT1		0.8149579156290337			
ZIC1	FETUB	fetub.l	0.8127323752584967	-inf	0.5	not changed
ZIC1	EWSR1		0.8121512017068999			
ZIC1	AGO2	ago2.s	0.8112224987480904	-1.0579473492092797	297.0	not changed
ZIC1	AGO2	ago2.l	0.8112224987480904	-0.7395958502108781	183.5	not changed
ZIC1	LAMB1	lamb1.s	0.8078168128521773	-1.6103308139483694	4051.0	decreased
ZIC1	LAMB1	lamb1.l	0.8078168128521773	-1.3054286579528007	6470.5	decreased
ZIC1	TUBB2B	tubb2b.l	0.8070370302763936	1.1369356453561084	831.0	increased
ZIC1	TUBB2B	tubb2b.s	0.8070370302763936	2.71753162020498	594.0	increased
ZIC1	SNRPD1	snrpd1.l	0.8012513383923452	-0.3219595018610743	1148.5	not changed
ZIC1	SNRPD1	snrpd1.s	0.8012513383923452	0.1592872472357503	241.0	not changed
ZIC1	RBM26	rbm26.l	0.8003857339997501	0.1149108994378303	32.5	not changed
ZIC1	RBM26	rbm26.s	0.8003857339997501	-0.3770696490798233	414.0	not changed
ZIC1	HEATR1		0.8002051208413408			
ZIC1	SNX9	snx9.l	0.7999195435201332	0.4020984435713456	4.5	not changed
ZIC1	SNX9	snx9.s	0.7999195435201332	0.0830557397275586	4.0	not changed
ZIC1	POLR1C	polr1c.l	0.7986874330795428	-0.7127781855208151	649.5	not changed
ZIC1	NOC4L	noc4l.s	0.7986600168282372	-1.170093550427946	594.5	decreased
ZIC1	NOC4L	noc4l.l	0.7986600168282372	-1.3809575606142126	545.5	decreased
ZIC1	ELF2	elf2.s	0.7983221019333401	-0.360866024804913	107.0	not changed
ZIC1	ELF2	elf2.l	0.7983221019333401	-0.1815362918126009	29.5	not changed
ZIC1	BNIP1	bnip1.l	0.7975058522073228	-0.3885652879176529	17.0	not changed
ZIC1	BNIP1	bnip1.s	0.7975058522073228	-0.3219280948873623	2.5	not changed
ZIC1	MYSM1		0.796711000002595			
ZIC1	JMJD6	jmjd6.l	0.7940475643779645	-0.5695653957626532	152.0	not changed
ZIC1	JMJD6	jmjd6.s	0.7940475643779645	-0.4697877033926512	204.0	not changed
ZIC1	PALD1	pald1.l	0.7937949311154776	0.4474589769712211	10.0	not changed
ZIC1	PALD1	pald1.s	0.7937949311154776	-0.8917837032183102	109.5	not changed
ZIC1	PSMA5		0.7929222745177347			
ZIC1	AP3S1	ap3s1.s	0.7860891801609389	-0.1343649546203856	24.5	not changed
ZIC1	AP3S1	ap3s1.l	0.7860891801609389	-1.5253195542937543	201.0	decreased
ZIC1	NID2	nid2.l	0.7833081953944477	-0.8979002289153077	1311.0	decreased
ZIC1	NID2	nid2.s	0.7833081953944477	1.6813669846742187	90.5	increased
ZIC1	PTPRD		0.7824528753695473			
ZIC1	KPTN	kptn.l	0.7806244717740518	0.284976958714471	9.5	not changed
ZIC1	KPNA4	kpna4.l	0.7789115771885737	-0.1381611175627189	250.5	not changed
ZIC1	KPNA4	kpna4.s	0.7789115771885737	-0.1363646879951304	217.0	not changed
ZIC1	PHB2	phb2.l	0.7740772137250493	-0.380744321724966	22.5	not changed
ZIC1	PHB2	phb2.s	0.7740772137250493	0.2855792040849311	91.5	not changed
ZIC1	SEC61G	sec61g.l	0.7712785352181305	-0.0962885000092335	197.5	not changed
ZIC1	SEC61G	sec61g.s	0.7712785352181305	-0.3278046612240317	275.0	not changed
ZIC1	NSA2	nsa2.l	0.7672801412323812	0.3024824552043503	453.0	not changed
ZIC1	NSA2	nsa2.s	0.7672801412323812	0.6372174314712462	404.0	not changed
ZIC1	GRASP	grasp.s	0.7670380098491506	-0.0615460876696528	9.0	not changed
ZIC1	GRASP	grasp.l	0.7670380098491506	0.7447429447579255	62.5	not changed
ZIC1	CBFA2T2		0.7656182193132189			
ZIC1	AKAP2	akap2.l	0.7638422333256499	-1.242360837569044	476.0	not changed
ZIC1	LSG1		0.7625573989209876			
ZIC1	SDC1	sdc1.l	0.7602391282517538	-0.9301785505024286	115.0	not changed
ZIC1	SDC1	sdc1.s	0.7602391282517538	0.0261839318036548	2.5	not changed
ZIC1	CDCA8	cdca8.l	0.759984462904342	-0.0756933597513251	58.5	not changed
ZIC1	CDCA8	cdca8.s	0.759984462904342	-0.1745668164476403	51.0	not changed
ZIC1	SKP1	skp1.l	0.7595982372887309	-0.5982451976151721	481.5	not changed
ZIC1	SKP1	skp1.s	0.7595982372887309	-0.3174293762878998	664.0	not changed
ZIC1	FLRT3	flrt3.s	0.758708263592198	-0.6459919341187157	30.5	not changed
ZIC1	FLRT3	flrt3.l	0.758708263592198	-0.5888355098683626	62.5	not changed
ZIC1	CELF3		0.7576369547681165			
ZIC1	RTN4	rtn4.s	0.7565462824875417	-0.368662159110567	1055.0	not changed
ZIC1	RTN4	rtn4.l	0.7565462824875417	-0.0112272554232541	2.0	not changed
ZIC1	PDCD6IP	pdcd6ip.l	0.7552493447138755	-0.9624243185504376	535.0	not changed
ZIC1	TK2	tk2.s	0.7535730141821112	0.3518813169889901	39.5	not changed
ZIC1	LSM11	lsm11.s	0.753513037267416	-0.026472211361191	3.0	not changed
ZIC1	RPP40	rpp40.l	0.7532868854382728	0.9958721143773234	174.0	not changed
ZIC1	HTD2		0.7518811445129489			
ZIC1	UBQLN1	ubqln1.l	0.7511066504387905	0.0	0.0	not changed
ZIC1	UBQLN1	ubqln1.s	0.7511066504387905	0.0405426629565068	23.0	not changed
ZIC1	UMOD		0.7503923248935521			
ZIC1	TBC1D16	tbc1d16.s	0.750217424763648	0.5849625007211562	37.0	not changed
ZIC1	IMMP1L	immp1l.s	0.7497263891957737	-1.3219280948873622	1.5	not changed
ZIC1	IMMP1L	immp1l.l	0.7497263891957737	0.3818706353436444	5.0	not changed
ZIC1	METTL16	mettl16.l	0.7496525045744394	0.4081675099117994	206.5	not changed
ZIC1	NFX1	nfx1.s	0.7495814975615112	1.5167909980795768	60.5	increased
ZIC1	CSNK2B	csnk2b.l	0.7491197081644143	-0.649466491693391	1272.5	decreased
ZIC1	CSNK2B	csnk2b.s	0.7491197081644143	-0.3286405465353382	576.0	not changed
ZIC1	SMARCA4		0.7476901370555451			
ZIC1	ANAPC11	anapc11.l	0.7470115593382708	-1.850944190605287	425.0	decreased
ZIC1	DIP2B		0.7451816912941495			
ZIC1	THAP5	thap5.l	0.7430293588063278	0.2746223801090057	6.5	not changed
ZIC1	THAP5	thap5.s	0.7430293588063278	-1.3590810933048283	18.0	not changed
ZIC1	UPK3A	upk3a.l	0.7426769336905323	-0.6640248998599492	4290.5	decreased
ZIC1	RAP2B	rap2b.s	0.7396095556050556	-0.2399876690717263	285.5	not changed
ZIC1	RAP2B	rap2b.l	0.7396095556050556	-0.1584043264646304	107.0	not changed
ZIC1	MARCH7		0.7385228176539478			
ZIC1	CD3EAP		0.7383014749751399			
ZIC1	H2AFV	h2afv.l	0.7372126112161418	0.1652649928539723	23.0	not changed
ZIC1	H2AFV	h2afv.s	0.7372126112161418	0.1778817252706554	14.5	not changed
ZIC1	NCLN		0.7369106961283793			
ZIC1	RAB3IL1		0.7364181116102583			
ZIC1	LIN28B	lin28b.l	0.7347089811461204	-0.8873232267610194	492.0	not changed
ZIC1	LIN28B	lin28b.s	0.7347089811461204	-1.1869470809061384	1123.5	decreased
ZIC1	LDLRAD2	ldlrad2.l	0.7343485070768258	-0.5145731728297583	6.0	not changed
ZIC1	LDLRAD2	ldlrad2.s	0.7343485070768258	0.3344190390705593	3.0	not changed
ZIC1	RIMKLB		0.7318531685944687			
ZIC1	SLC30A9	slc30a9.s	0.7308197818557997	0.8387190929669393	41.0	not changed
ZIC1	SLC30A9	slc30a9.l	0.7308197818557997	0.3944405946717302	61.0	not changed
ZIC1	ZNF217	znf217.l	0.7299520786247787	-0.9716781112978764	1149.5	decreased
ZIC1	ZNF217	znf217.s	0.7299520786247787	0.3467495085209919	346.0	not changed
ZIC1	EMG1		0.7298554914284778			
ZIC1	ZBTB2	zbtb2.l	0.7289197385323015	-0.5838501683292077	431.5	not changed
ZIC1	ZBTB2	zbtb2.s	0.7289197385323015	-0.9068114332149688	531.5	not changed
ZIC1	SDC2	sdc2.l	0.7264139492904916	0.0255225434956404	18.0	not changed
ZIC1	SDC2	sdc2.s	0.7264139492904916	-1.5435785799560369	372.5	decreased
ZIC1	XPO7	xpo7.l	0.725117804117802	-0.243951375004528	114.5	not changed
ZIC1	XPO7	xpo7.s	0.725117804117802	-0.0298156544355615	4.5	not changed
ZIC1	UBQLN4	ubqln4.s	0.7235442683159262	0.115615413218776	67.0	not changed
ZIC1	UBQLN4	ubqln4.l	0.7235442683159262	0.1083104453581482	129.5	not changed
ZIC1	ARHGEF3		0.7209178293478475			
ZIC1	COX14		0.7189395757497659			
ZIC1	AATF	aatf.s	0.7166211880026859	0.0015903309060944	1.5	not changed
ZIC1	GREB1L		0.7159201484006938			
ZIC1	CAPZB		0.715815010051141			
ZIC1	MED11	med11.s	0.7156073491666658	-0.2092013193242911	84.5	not changed
ZIC1	OLA1	ola1.l	0.7116863803327992	-0.4098084430255495	227.0	not changed
ZIC1	OLA1	ola1.s	0.7116863803327992	0.2741749634389941	13.5	not changed
ZIC1	NRDE2	nrde2.l	0.7108373626103772	1.050626073069968	22.5	not changed
ZIC1	LPGAT1	lpgat1.l	0.7104854885297344	0.4360991148066735	18.0	not changed
ZIC1	LPGAT1	lpgat1.s	0.7104854885297344	0.5297329800007641	94.5	not changed
ZIC1	SEC62		0.7076629073454803			
ZIC1	SMIM15	smim15.l	0.7075361567341655	-0.5921734156162537	354.5	not changed
ZIC1	SUMO2	sumo2.l	0.7066204555086162	0.0289201706421913	15.5	not changed
ZIC1	SUMO2	sumo2.s	0.7066204555086162	-0.5989670144342003	1530.0	decreased
ZIC1	COX5A	cox5a.l	0.7050303695145255	-0.1422039539196511	101.0	not changed
ZIC1	COX5A	cox5a.s	0.7050303695145255	0.2444529800920682	101.0	not changed
ZIC1	KIF13A		0.7045300393043473			
ZIC1	ZEB2		0.7022905537053247			
ZIC1	WBP11	wbp11.l	0.7017776798256569	-0.661990069023844	249.5	not changed
ZIC1	WBP11	wbp11.s	0.7017776798256569	-0.0667638485825034	66.5	not changed
ZIC1	RASA3		0.7004125458723219			
ZIC1	BTBD6	btbd6.l	0.7000531665271426	0.2347549223541669	22.0	not changed
ZIC1	BTBD6	btbd6.s	0.7000531665271426	0.6520766965796931	30.0	not changed
ZIC1	FAM136A	fam136a.s	0.6989423897461388	-0.4218507116623357	143.5	not changed
ZIC1	FAM136A	fam136a.l	0.6989423897461388	-1.3937380974783875	118.0	not changed
ZIC1	TSR2		0.696424008682899			
ZIC1	UTP14A	utp14a.l	0.696123275321147	-0.1989172047820189	492.0	not changed
ZIC1	CNTFR		0.6951561316461751			
ZIC1	SSR3	ssr3.l	0.694443661982815	-0.7138731835689303	508.0	not changed
ZIC1	SSR3	ssr3.s	0.694443661982815	-0.4708989973201637	853.0	not changed
ZIC1	COP1		0.6936338988500331			
ZIC1	POLR2H		0.6924276600532346			
ZIC1	TBL1XR1	tbl1xr1.l	0.691061255403152	-0.4815194887114494	575.5	not changed
ZIC1	TBL1XR1	tbl1xr1.s	0.691061255403152	-0.9357406406978486	812.0	not changed
ZIC1	SPCS1		0.690605472708381			
ZIC1	PSMG4	psmg4.s	0.6898133087754158	-0.0538668719787358	17.5	not changed
ZIC1	PSMG4	psmg4.l	0.6898133087754158	1.0	17.0	not changed
ZIC1	SUCLG1		0.6896074270962588			
ZIC1	TMCO1	tmco1.s	0.688340544353633	-0.4916145752014322	1228.0	not changed
ZIC1	PRRG1	prrg1.l	0.6883083412118718	-0.5305147166987798	124.0	not changed
ZIC1	PRRG1	prrg1.s	0.6883083412118718	0.9824594186908648	161.5	not changed
ZIC1	CRK		0.6882934286323448			
ZIC1	SEMA6D	sema6d.l	0.6874874189254273	-0.3500440478394334	180.0	not changed
ZIC1	SEMA6D	sema6d.s	0.6874874189254273	-0.4303561295122434	203.5	not changed
ZIC1	RNMT		0.68723169413125			
ZIC1	UPK1A		0.686924566199975			
ZIC1	MXI1	mxi1.l	0.6865540719047145	-1.0	770.0	decreased
ZIC1	MXI1	mxi1.s	0.6865540719047145	-1.2817709684153795	109.5	not changed
ZIC1	AP2S1	ap2s1.s	0.6863214991709885	-0.2469147404705169	28.0	not changed
ZIC1	AP2S1	ap2s1.l	0.6863214991709885	0.5343364276511882	26.0	not changed
ZIC1	KMT2A	kmt2a.l	0.6834035901006403	-0.0152667566533105	4.5	not changed
ZIC1	ISCA2		0.6832792559084807			
ZIC1	SWSAP1		0.6818654803948885			
ZIC1	RCC1	rcc1.l	0.6816764739950858	-0.6621280121876446	1242.0	decreased
ZIC1	RCC1	rcc1.s	0.6816764739950858	0.7893597194206079	256.0	not changed
ZIC1	ETFRF1		0.681578331558486			
ZIC1	AKAP13		0.6814848349863617			
ZIC1	UBE2E3		0.6810754619668242			
ZIC1	LY6G6C	ly6g6c.l	0.6809676233782538	0.5145731728297582	49.5	not changed
ZIC1	UQCR11		0.6804994725994662			
ZIC1	CDC20		0.6798509135812087			
ZIC1	RELL2		0.6798372845827401			
