TF	target	target_in_MO	GRNboost2_weight	MO_log2FC	MO_abs_diff	MO_change	MACS2_score (chip)
TFAP2E	GPBP1		0.6018735083487406				111.0
TFAP2E	PIMREG		0.6013464851526179				
TFAP2E	UBE2G1	ube2g1.l	0.601243332303608	-0.3607770761514174	305.0	not changed	465.0
TFAP2E	UBE2G1	ube2g1.s	0.601243332303608	-0.4203512991753118	275.0	not changed	465.0
TFAP2E	NPM2		0.6012029885630263				119.0
TFAP2E	ADNP	adnp.l	0.6011961048547101	-0.2662883526636654	396.5	not changed	611.0
TFAP2E	ADNP	adnp.s	0.6011961048547101	-0.2126544574560918	271.5	not changed	611.0
TFAP2E	DLAT	dlat.l	0.6006770117256262	-0.1896223192139589	75.5	not changed	182.0
TFAP2E	MIGA2		0.600363821555212				92.0
TFAP2E	TSPAN18	tspan18.l	0.5948484137748659	-0.0250909809628304	0.5	not changed	151.0
TFAP2E	TSPAN18	tspan18.s	0.5948484137748659	-0.8710135592799219	31.5	not changed	151.0
TFAP2E	UNC5B		0.5933616233151592				187.0
TFAP2E	NSMCE3		0.5921161805428464				568.0
TFAP2E	METTL2A		0.5921155507584485				
TFAP2E	LIN28B	lin28b.l	0.5898122732752906	-0.9233244092611708	433.0	not changed	339.0
TFAP2E	LIN28B	lin28b.s	0.5898122732752906	-0.924556963804275	709.5	not changed	339.0
TFAP2E	RER1	rer1.s	0.589295026206771	0.1088482048634098	83.5	not changed	
TFAP2E	RER1	rer1.l	0.589295026206771	-0.0421326287224927	43.0	not changed	
TFAP2E	P3H4		0.5887964349262573				174.0
TFAP2E	DENR	denr.l	0.5887934905806816	-0.0164303444974104	6.5	not changed	63.0
TFAP2E	DENR	denr.s	0.5887934905806816	0.1484254225703314	52.5	not changed	63.0
TFAP2E	RAB5IF		0.5884171014717045				163.0
TFAP2E	ADAM11	adam11.l	0.5880222384375343	-2.9439614675631343	1329.0	decreased	113.0
TFAP2E	ADAM11	adam11.s	0.5880222384375343	-4.115477217419936	49.0	not changed	113.0
TFAP2E	NCKAP1		0.5865278954855604				100.0
TFAP2E	AKAP9	akap9.s	0.585680660131237	-1.3560831303219671	579.5	decreased	119.0
TFAP2E	AKAP9	akap9.l	0.585680660131237	-1.56362835904228	533.0	decreased	119.0
TFAP2E	EIF3M	eif3m.l	0.5827196069007705	0.1337727354259907	171.0	not changed	114.0
TFAP2E	EIF3M	eif3m.s	0.5827196069007705	0.2235199065703012	444.0	not changed	114.0
TFAP2E	EPB41L2	epb41l2.l	0.581339955815708	-0.7928188288997237	751.5	not changed	
TFAP2E	COA7	coa7.l	0.5811143716872487	0.0853914912306446	5.0	not changed	60.0
TFAP2E	COA7	coa7.s	0.5811143716872487	-0.0351894284622999	2.0	not changed	60.0
TFAP2E	METTL4	mettl4.s	0.5788142532309599	-1.0513468800002204	37.0	not changed	
TFAP2E	SURF1	surf1.l	0.578543000391781	-0.5153570332352895	79.0	not changed	
TFAP2E	NKAP		0.5781195918497095				
TFAP2E	ALDOC		0.5771959822003325				175.0
TFAP2E	ARHGEF11		0.5770905739071797				65.0
TFAP2E	ST3GAL6	st3gal6.s	0.5764562248024758	0.2410080995037949	1.0	not changed	206.0
TFAP2E	ST3GAL6	st3gal6.l	0.5764562248024758	-0.3189217564537118	154.5	not changed	206.0
TFAP2E	URI1	uri1.l	0.5721893637512034	-0.7196325799448168	449.5	not changed	
TFAP2E	URI1	uri1.s	0.5721893637512034	-0.5078189183889901	275.5	not changed	
TFAP2E	FBXW2		0.5715566120422376				214.0
TFAP2E	ABTB2		0.5674683066534235				
TFAP2E	LDB1	ldb1.l	0.5670999650231529	0.5127801281098616	807.5	not changed	392.0
TFAP2E	LDB1	ldb1.s	0.5670999650231529	0.505199719688837	579.5	not changed	392.0
TFAP2E	ARID1A		0.5664884345796162				402.0
TFAP2E	GLRA2		0.5656643037814731				96.0
TFAP2E	DYNC1LI1	dync1li1.l	0.5642420048163842	-0.0729794453571056	11.0	not changed	182.0
TFAP2E	DYNC1LI1	dync1li1.s	0.5642420048163842	-0.4505021799336474	40.5	not changed	182.0
TFAP2E	ROCK2		0.5629542889101876				340.0
TFAP2E	PWP2		0.5611908879143602				
TFAP2E	IPO5	ipo5.l	0.5593686186356627	-0.0628299829358602	58.0	not changed	162.0
TFAP2E	IPO5	ipo5.s	0.5593686186356627	-0.4733588038611513	979.0	not changed	162.0
TFAP2E	ZRANB1	zranb1.s	0.5574962703122944	0.1910146068241669	23.5	not changed	
TFAP2E	ZRANB1	zranb1.l	0.5574962703122944	-0.8082546383579765	172.0	not changed	
TFAP2E	PITPNC1		0.5566352865267893				685.0
TFAP2E	CTPS1		0.5565709565256352				
TFAP2E	GLMN	glmn.l	0.5556527316407	-0.6716168829753382	41.5	not changed	
TFAP2E	FKBP10	fkbp10.l	0.5556299107827868	-0.5155046449642717	199.5	not changed	174.0
TFAP2E	FKBP10	fkbp10.s	0.5556299107827868	-4.076815597050831	254.0	decreased	174.0
TFAP2E	APEX1	apex1.l	0.5537201167875254	-0.1008371066178301	123.0	not changed	83.0
TFAP2E	APEX1	apex1.s	0.5537201167875254	0.1640101696446149	333.5	not changed	83.0
TFAP2E	SLC30A6	slc30a6.l	0.5522155879335834	0.2218017580565947	29.0	not changed	
TFAP2E	SLC30A6	slc30a6.s	0.5522155879335834	0.0676944070229587	19.0	not changed	
TFAP2E	ATF4	atf4.l	0.5521151454554424	0.3278586038755076	638.0	not changed	
TFAP2E	ATF4	atf4.s	0.5521151454554424	0.0410201979064826	55.0	not changed	
TFAP2E	BUD23		0.5517680747785039				
TFAP2E	UCP2		0.5513909626446587				831.0
TFAP2E	BRWD1	brwd1.l	0.5511052107362397	-0.9120929108505724	179.0	not changed	153.0
TFAP2E	G3BP2	g3bp2.l	0.5499401479377423	0.3362310641708592	716.5	not changed	
TFAP2E	G3BP2	g3bp2.s	0.5499401479377423	0.2196589776995545	105.5	not changed	
TFAP2E	YWHAH	ywhah.s	0.5490506665305332	0.6520766965796931	20.0	not changed	44.0
TFAP2E	YWHAH	ywhah.l	0.5490506665305332	0.2615851891967241	16.5	not changed	44.0
TFAP2E	PPP2R1A		0.5488598068034318				
TFAP2E	MCTS1	mcts1.l	0.5482876209184501	0.173795455550182	161.5	not changed	124.0
TFAP2E	MCTS1	mcts1.s	0.5482876209184501	-0.1294459320872421	47.5	not changed	124.0
TFAP2E	TOP2A		0.5480224308998655				
TFAP2E	DVL3		0.5479036833830182				179.0
TFAP2E	METTL23	mettl23.s	0.5473276449264761	0.3651325934525299	36.0	not changed	174.0
TFAP2E	HOXA3	hoxa3.l	0.5472169530426376	-1.5514099410101296	56.0	decreased	773.0
TFAP2E	HOXA3	hoxa3.s	0.5472169530426376	-3.261265312980738	146.0	decreased	773.0
TFAP2E	NDUFV3		0.5469079552251185				
TFAP2E	MCM5	mcm5.l	0.5464595279884338	-0.0574836472484959	124.0	not changed	
TFAP2E	MCM5	mcm5.s	0.5464595279884338	-0.2361488549171157	148.5	not changed	
TFAP2E	JAK1	jak1.l	0.5458440764907113	-1.3233920169215352	148.0	not changed	94.0
TFAP2E	JAK1	jak1.s	0.5458440764907113	-0.319278516473413	13.5	not changed	94.0
TFAP2E	LIFR	lifr.l	0.5450268113655802	-0.1983814474915403	37.0	not changed	
TFAP2E	LIFR	lifr.s	0.5450268113655802	-0.3293421011360315	109.5	not changed	
TFAP2E	COMMD9	commd9.l	0.5447716738293373	-1.0681715026415792	34.0	not changed	618.0
TFAP2E	NCAPD2	ncapd2.s	0.5440660381485528	-0.0654331900666631	81.5	not changed	79.0
TFAP2E	TMEM131		0.5439164484098638				
TFAP2E	PFDN6		0.5437418717249204				
TFAP2E	ADAT2	adat2.l	0.543720391359112	-0.312925714093287	128.5	not changed	
TFAP2E	PDGFRA		0.5418650653557772				343.0
TFAP2E	SP7	sp7.l	0.5404614051198399	-0.2835662389651465	543.0	not changed	478.0
TFAP2E	SP7	sp7.s	0.5404614051198399	-0.2166913138656141	317.0	not changed	478.0
TFAP2E	TRMT112		0.5387595852398823				
TFAP2E	DCBLD1	dcbld1.l	0.5376337367329164	-0.204091604593504	15.5	not changed	93.0
TFAP2E	DCBLD1	dcbld1.s	0.5376337367329164	-0.0066637302810107	0.5	not changed	93.0
TFAP2E	SEPHS1		0.5365379531156228				80.0
TFAP2E	OSBPL9		0.5365010245954266				200.0
TFAP2E	PBX2	pbx2.l	0.53620230342772	0.0932717877605414	222.5	not changed	209.0
TFAP2E	PBX2	pbx2.s	0.53620230342772	0.2616083299444523	436.0	not changed	209.0
TFAP2E	EPRS		0.5348513739831923				
TFAP2E	GNA14		0.5345124277809336				405.0
TFAP2E	RNPS1		0.5344526168407426				
TFAP2E	ZNF703	znf703.l	0.5324373873226315	-0.5429123218310019	140.5	not changed	51.0
TFAP2E	ZNF703	znf703.s	0.5324373873226315	-1.0943699505973985	487.0	not changed	51.0
TFAP2E	NPM3	npm3.s	0.532050973211961	-0.0731444672612679	263.0	not changed	
TFAP2E	NPM3	npm3.l	0.532050973211961	-0.6756845224051902	1129.0	decreased	
TFAP2E	IDH3G	idh3g.s	0.5311958725845731	0.2457564144019583	84.5	not changed	
TFAP2E	TMEM131L		0.5296636751871174				153.0
TFAP2E	WNT1	wnt1.l	0.5290306506931942	0.5411566362295233	139.5	not changed	200.0
TFAP2E	WNT1	wnt1.s	0.5290306506931942	-0.1459403608985748	16.5	not changed	200.0
TFAP2E	TRMT61A	trmt61a.l	0.5288191092645346	0.0975553094226736	25.5	not changed	79.0
TFAP2E	CIRBP	cirbp.l	0.5275543205046695	0.0871292544551658	7048.5	not changed	568.0
TFAP2E	CIRBP	cirbp.s	0.5275543205046695	-0.0056722045519457	435.5	not changed	568.0
TFAP2E	GLS2		0.5270297037017907				659.0
TFAP2E	CLPP	clpp.l	0.5269881030402964	-0.0604358538619739	4.0	not changed	
TFAP2E	SKI		0.5243363936963384				285.0
TFAP2E	AP2S1	ap2s1.l	0.5241829895415404	-0.3353486106496839	28.0	not changed	
TFAP2E	AP2S1	ap2s1.s	0.5241829895415404	0.0	0.0	not changed	
TFAP2E	CYP26C1		0.5227998810745875				458.0
TFAP2E	BOD1		0.5226985593915875				
TFAP2E	SPARC	sparc.l	0.5219717781574846	-1.091922489441039	86.0	not changed	160.0
TFAP2E	SPARC	sparc.s	0.5219717781574846	-0.7283817479455111	155.0	not changed	160.0
TFAP2E	PNISR		0.5216024920444321				
TFAP2E	EIF3F		0.5209845622581449				96.0
TFAP2E	RBMX		0.5204384210593527				563.0
TFAP2E	LAMA1		0.5202736991372262				376.0
TFAP2E	SLC1A5	slc1a5.l	0.5201150956043076	-0.5483155983094194	424.0	not changed	215.0
TFAP2E	SLC1A5	slc1a5.s	0.5201150956043076	-0.4991456323143764	256.5	not changed	215.0
TFAP2E	PC		0.5178617681817284				216.0
TFAP2E	SLC25A12	slc25a12.l	0.5174352490821582	0.4150374992788437	0.5	not changed	359.0
TFAP2E	NPR3		0.5158682631088443				317.0
TFAP2E	AES		0.5148523551062835				949.0
TFAP2E	HNRNPL	hnrnpl.s	0.5135410085712643	0.3774983760804709	1917.0	not changed	305.0
TFAP2E	HNRNPL	hnrnpl.l	0.5135410085712643	0.1501810661438976	1412.5	not changed	305.0
TFAP2E	QPCTL		0.5133352696641195				338.0
TFAP2E	DRAP1	drap1.l	0.5124873340653123	0.6346676204426469	423.0	not changed	154.0
TFAP2E	DRAP1	drap1.s	0.5124873340653123	0.6885656178528005	298.5	not changed	154.0
TFAP2E	ANKRD11		0.5117500451494209				1176.0
TFAP2E	DYNLL2	dynll2.l	0.5117404454148049	0.3534497010560122	46.5	not changed	71.0
TFAP2E	DYNLL2	dynll2.s	0.5117404454148049	0.5495571645899573	178.5	not changed	71.0
TFAP2E	NHP2	nhp2.l	0.5115202964673918	-0.0382772700083686	70.0	not changed	
TFAP2E	NHP2	nhp2.s	0.5115202964673918	-0.0707898540019352	103.5	not changed	
TFAP2E	MTUS1		0.5093895084930589				178.0
TFAP2E	WDR55		0.5086743834930848				219.0
TFAP2E	MTMR4		0.5076754972453977				111.0
TFAP2E	E4F1	e4f1.l	0.5070518785866338	-0.0526414797412296	5.5	not changed	58.0
TFAP2E	E4F1	e4f1.s	0.5070518785866338	0.1352460369170706	60.0	not changed	58.0
TFAP2E	BRD3		0.5070343599230047				442.0
TFAP2E	PCDHGC5		0.5063182822691012				250.0
TFAP2E	UQCR11		0.5061457966157221				
TFAP2E	KIAA1107	kiaa1107.l	0.5053140018109334	0.4780472968046441	27.5	not changed	
TFAP2E	BTG1	btg1.s	0.5047380077749237	0.4201501481378048	1047.5	not changed	439.0
TFAP2E	BTG1	btg1.l	0.5047380077749237	-0.3224468718155191	1532.0	not changed	439.0
TFAP2E	HGS	hgs.l	0.5045962130984347	-0.4526029801987565	450.5	not changed	
TFAP2E	RCOR1	rcor1.l	0.5044602805255618	-0.90484276695966	164.0	not changed	410.0
TFAP2E	RCOR1	rcor1.s	0.5044602805255618	-0.7626184044440988	314.5	not changed	410.0
TFAP2E	CABLES2	cables2.l	0.5035296944762566	-0.4280322947683012	219.5	not changed	
TFAP2E	SEPT10	sept10.l	0.5028175282922321	-0.9236528386792896	944.0	not changed	637.0
TFAP2E	SEPT10	sept10.s	0.5028175282922321	-1.7846348455575205	156.5	decreased	637.0
TFAP2E	SNRPC	snrpc.s	0.5026879325911178	0.4114581458138915	1515.0	not changed	
TFAP2E	SCUBE2	scube2.s	0.5016578380035381	0.7358016610325702	330.0	not changed	884.0
TFAP2E	SCUBE2	scube2.l	0.5016578380035381	1.966928178394351	513.5	increased	884.0
TFAP2E	POLR1C	polr1c.l	0.5007751115272264	-0.765534746362977	623.0	not changed	
TFAP2E	NECAB2		0.5002613564974293				87.0
TFAP2E	PYM1		0.4991515110888976				82.0
TFAP2E	DHX9		0.4990489081860864				
TFAP2E	PSMD12		0.4987701263636425				685.0
TFAP2E	TAF7	taf7.l	0.498519228988885	-0.1934255459305342	116.0	not changed	
TFAP2E	ZNF608	znf608.l	0.4972133462010896	0.506959988719883	332.0	not changed	443.0
TFAP2E	ZNF608	znf608.s	0.4972133462010896	0.1299767871150511	70.0	not changed	443.0
TFAP2E	ETFRF1		0.497112357050262				
TFAP2E	MED13L		0.4964640524421074				131.0
TFAP2E	ZNF84		0.4963732409781499				75.0
TFAP2E	ATP1A2	atp1a2.l	0.4942899936564949	-1.8744691179161408	4.0	not changed	201.0
TFAP2E	ATP1A2	atp1a2.s	0.4942899936564949	3.40372218605101	57.5	increased	201.0
TFAP2E	PPP2CA		0.4942166281054463				
TFAP2E	CBX1	cbx1.l	0.4932625092438888	0.5085104402832831	65.5	not changed	
TFAP2E	CBX1	cbx1.s	0.4932625092438888	0.3754273250789214	273.0	not changed	
TFAP2E	ELOB		0.4932128819414051				354.0
